date,arrival,departure,slot_arrival,slot_departure,holiday_type
2020.5.22,4332,3398,6024,8223,0
2020.5.23,3167,711,6982,2937,1
2020.5.24,2446,1530,4521,5624,1
2020.5.25,2255,1171,4822,3203,0
2020.5.26,1760,841,5088,2987,0
2020.5.27,3304,1419,5567,3588,0
2020.5.28,2894,1081,4485,3494,0
2020.5.29,4151,3502,5945,8151,0
2020.5.30,4429,1497,7113,3571,1
2020.5.31,3314,1970,5303,6355,1
2020.6.1,2748,1899,5115,5155,0
2020.6.2,3413,2157,5968,5114,0
2020.6.3,3712,2400,6904,7517,0
2020.6.4,4075,2337,7413,4843,0
2020.6.5,4920,4092,9873,9273,0
2020.6.6,4728,1610,9065,5352,1
2020.6.7,3386,2183,7677,7036,1
2020.6.8,3536,2292,5390,5065,0
2020.6.9,2785,2085,6233,5522,0
2020.6.10,3528,2575,6557,7846,0
2020.6.11,3642,1542,7248,3977,0
2020.6.12,4346,3992,8694,8562,0
2020.6.13,4185,1917,8662,6087,1
2020.6.14,3226,2101,7633,6892,1
2020.6.15,3050,2095,5607,5090,0
2020.6.16,3478,1947,7106,5526,0
2020.6.17,3148,2385,6834,7170,0
2020.6.18,3737,1746,7324,4762,0
2020.6.19,4182,3908,8807,8742,0
2020.6.20,4341,2429,9370,7080,1
2020.6.21,4035,2410,8373,7747,1
2020.6.22,2833,1977,5527,5027,0
2020.6.23,2806,2036,6569,5992,0
2020.6.24,2683,2373,6293,7730,0
2020.6.25,3415,1673,7683,5482,0
2020.6.26,4204,4489,9706,9258,0
2020.6.27,4533,2298,10009,7405,1
2020.6.28,3102,2019,7988,6711,1
2020.6.29,3486,3610,6083,6912,0
2020.6.30,3935,2748,7179,6228,0
2020.7.1,3080,3136,7025,8128,0
2020.7.2,5017,3702,10522,7348,0
2020.7.3,4967,5023,10661,10716,0
2020.7.4,4837,3126,10857,8917,1
2020.7.5,4283,3136,10742,9268,1
2020.7.6,3788,3613,8217,7901,0
2020.7.7,4221,3774,10308,7285,0
2020.7.8,3328,3432,8070,8568,0
2020.7.9,3581,2596,8554,6625,0
2020.7.10,4603,4930,11014,10445,0
2020.7.11,4374,2737,10644,8513,1
2020.7.12,4894,3121,11367,9374,1
2020.7.13,2727,2739,7655,6997,0
2020.7.14,3745,2623,8644,6662,0
2020.7.15,3160,3680,7826,9025,0
2020.7.16,3502,2723,9498,6252,0
2020.7.17,4629,4705,9852,11124,0
2020.7.18,4458,3327,10644,9027,1
2020.7.19,4707,2852,11387,9296,1
2020.7.20,2197,2642,7583,7512,0
2020.7.21,3087,1915,9612,6340,0
2020.7.22,2271,3392,7110,9322,0
2020.7.23,3219,2694,8980,6981,0
2020.7.24,3494,3982,9917,10492,0
2020.7.25,3502,2403,10310,8041,1
2020.7.26,4257,3303,11100,10363,1
2020.7.27,2278,2889,7978,8365,0
2020.7.28,4042,3508,10740,7944,0
2020.7.29,2619,3456,7961,8438,0
2020.7.30,3625,2294,9508,6243,0
2020.7.31,4493,4715,10661,10993,0
2020.8.1,4038,3703,10261,8468,1
2020.8.2,4462,3493,10984,11404,1
2020.8.3,2996,3513,9509,7686,0
2020.8.4,3427,2623,10776,7231,0
2020.8.5,2208,3883,7656,9088,0
2020.8.6,3784,3803,10509,8652,0
2020.8.7,4047,4377,10855,12836,0
2020.8.8,3463,2636,9949,7196,1
2020.8.9,4303,4512,11453,12240,1
2020.8.10,3155,3897,8841,8012,0
2020.8.11,4455,3189,11288,7922,0
2020.8.12,3006,4368,9051,9470,0
2020.8.13,3708,3259,10169,8945,0
2020.8.14,5013,5090,11694,12995,0
2020.8.15,4031,3240,12014,7891,1
2020.8.16,4407,4315,11426,11711,1
2020.8.17,2884,3706,8466,7979,1
2020.8.18,4244,3414,11383,7669,0
2020.8.19,2747,4825,8459,10009,0
2020.8.20,4156,3791,12495,8809,0
2020.8.21,3907,5194,11071,13339,0
2020.8.22,4164,3505,12488,8927,1
2020.8.23,3621,4008,11615,11970,1
2020.8.24,2477,3756,9382,8500,0
2020.8.25,3668,3779,11663,9149,0
2020.8.26,2341,3443,8705,9208,0
2020.8.27,4130,3828,12441,9149,0
2020.8.28,4348,6166,12500,15130,0
2020.8.29,3843,3812,12612,8977,1
2020.8.30,3876,4376,12213,12214,1
2020.8.31,2728,3817,9561,8174,0
2020.9.1,3422,3056,9132,7274,0
2020.9.2,2560,3477,6977,8378,0
2020.9.3,4065,3711,9854,7618,0
2020.9.4,4312,6501,10964,13473,0
2020.9.5,3657,3357,13276,10039,1
2020.9.6,3540,3416,11518,11640,1
2020.9.7,1034,2103,4507,6752,0
2020.9.8,3833,3067,11655,7993,0
2020.9.9,2253,3545,7089,8980,0
2020.9.10,4100,4357,10235,8307,0
2020.9.11,4623,4584,11064,11508,0
2020.9.12,3027,2366,12069,9156,1
2020.9.13,3579,3523,11189,11925,1
2020.9.14,2279,1737,7655,6623,0
2020.9.15,3771,3724,9020,7846,0
2020.9.16,3038,3474,7947,9769,0
2020.9.17,4161,3918,9875,8356,0
2020.9.18,3486,4513,10890,12069,0
2020.9.19,2824,2153,12244,8531,1
2020.9.20,3180,3038,10546,10776,1
2020.9.21,1768,2379,7530,6687,0
2020.9.22,2795,2812,8118,7271,0
2020.9.23,1857,3196,6660,8982,0
2020.9.24,3314,3989,10266,8173,0
2020.9.25,4124,4991,11471,12455,0
2020.9.26,2951,2308,12771,9109,1
2020.9.27,3299,3428,10730,12081,1
2020.9.28,1930,2175,7634,6122,0
2020.9.29,2938,3558,8543,8064,0
2020.9.30,2844,3844,8870,9815,3
2020.10.1,3331,2246,9478,6760,3
2020.10.2,3252,3148,9623,10611,3
2020.10.3,2696,1827,11425,8846,3
2020.10.4,2976,2600,10121,11098,3
2020.10.5,2201,1824,7918,6694,0
2020.10.6,3227,3354,9298,8692,0
2020.10.7,2117,3798,7831,10205,0
2020.10.8,3749,4627,12228,9178,0
2020.10.9,3196,4432,9673,11096,1
2020.10.10,2993,2787,11977,9647,1
2020.10.11,3108,3525,11393,11821,1
2020.10.12,1991,2416,8297,7389,0
2020.10.13,2713,2844,9056,8353,0
2020.10.14,2326,3649,9240,11877,0
2020.10.15,3494,4032,12330,8856,0
2020.10.16,3866,4915,11819,13018,0
2020.10.17,2925,3245,12778,10446,1
2020.10.18,3240,3749,10870,11821,1
2020.10.19,2187,2621,8576,7629,0
2020.10.20,3142,3460,9318,8832,0
2020.10.21,2426,3488,8910,11598,0
2020.10.22,3529,4127,12097,8725,0
2020.10.23,3452,4960,10887,13885,0
2020.10.24,3414,3103,13206,10406,1
2020.10.25,3333,3585,11413,12188,1
2020.10.26,2045,2343,8127,7608,0
2020.10.27,2839,2801,9594,8293,0
2020.10.28,2753,4075,9345,12944,0
2020.10.29,3778,3475,12559,7682,0
2020.10.30,2887,4258,10060,11515,0
2020.10.31,3547,3336,13563,11182,1
2020.11.1,3826,3747,10654,11493,1
2020.11.2,2122,2472,8652,7816,0
2020.11.3,3352,3313,9702,8905,0
2020.11.4,2517,3777,8028,11728,0
2020.11.5,4036,5184,12271,11073,0
2020.11.6,3031,4246,10701,13447,0
2020.11.7,2995,2445,13930,10024,1
2020.11.8,2981,3388,10010,11475,1
2020.11.9,2172,1926,9106,7441,0
2020.11.10,2647,3066,9365,8833,0
2020.11.11,2645,3486,8608,11828,0
2020.11.12,3926,4372,11937,10088,0
2020.11.13,3041,3906,10976,12597,0
2020.11.14,3110,2853,14112,10842,1
2020.11.15,2933,3592,10337,12172,1
2020.11.16,2471,2315,9368,7181,0
2020.11.17,2901,3188,9334,9136,0
2020.11.18,2414,3196,8491,10964,0
2020.11.19,3909,3985,11379,9791,0
2020.11.20,3312,4625,10979,12886,0
2020.11.21,3477,2790,14284,10630,1
2020.11.22,3290,3227,10238,11987,1
2020.11.23,2955,3121,9566,8760,0
2020.11.24,2800,3147,9429,9496,0
2020.11.25,2645,3732,8230,11704,0
2020.11.26,4539,3999,12177,9760,0
2020.11.27,4015,4451,11747,12999,0
2020.11.28,3955,3813,14025,12219,1
2020.11.29,3536,3732,10687,11771,1
2020.11.30,2654,3488,8991,8771,0
2020.12.1,3850,3690,9659,8669,0
2020.12.2,2783,3524,8257,10784,0
2020.12.3,4046,4279,11859,8995,0
2020.12.4,3505,3649,11048,11701,0
2020.12.5,4269,3439,14215,10310,1
2020.12.6,4164,3732,11520,13133,1
2020.12.7,2705,2568,8734,7318,0
2020.12.8,3347,3391,9646,8229,0
2020.12.9,2556,3497,7542,10707,0
2020.12.10,4582,4736,12229,9090,0
2020.12.11,3453,5182,11388,13348,0
2020.12.12,4005,3775,14791,11037,1
2020.12.13,3496,3983,11682,12788,1
2020.12.14,2507,3105,8982,7023,0
2020.12.15,3217,4004,9778,8754,0
2020.12.16,2570,4571,8067,10814,0
2020.12.17,4012,5322,11841,8750,0
2020.12.18,3759,5869,11731,13185,0
2020.12.19,3961,4979,14358,11411,1
2020.12.20,3257,4360,11767,12544,1
2020.12.21,2724,4440,8890,8170,0
2020.12.22,2802,5144,9798,9796,0
2020.12.23,2240,4623,7924,9961,0
2020.12.24,3373,4241,11432,8725,0
2020.12.25,3491,4483,11320,12345,1
2020.12.26,2479,3167,12857,9659,1
2020.12.27,2740,3464,10968,12411,1
2020.12.28,2716,3056,9060,6888,0
2020.12.29,2765,3711,9135,8796,0
2020.12.30,2501,4348,7946,10546,0
2020.12.31,3820,4199,11538,9237,0
2021.1.1,2086,3568,8214,11276,1
2021.1.2,2242,2664,5083,2143,1
2021.1.3,2950,3859,5617,4721,1
2021.1.4,2156,2828,7979,8136,0
2021.1.5,3404,3702,9564,10646,0
2021.1.6,2972,4402,8454,12667,0
2021.1.7,4042,4334,12183,10410,0
2021.1.8,3467,5471,10700,15007,0
2021.1.9,2985,4064,5868,2385,1
2021.1.10,3072,4657,5708,4979,1
2021.1.11,2349,3278,8673,8645,0
2021.1.12,2886,4341,9331,10956,0
2021.1.13,2713,4931,8694,13568,0
2021.1.14,3388,4180,12489,10656,0
2021.1.15,3947,5453,10919,14365,0
2021.1.16,3207,4136,5717,2393,1
2021.1.17,3439,4615,5983,5296,1
2021.1.18,2347,2993,8932,8536,0
2021.1.19,3297,4579,9377,12048,0
2021.1.20,2311,4382,8440,13285,0
2021.1.21,3035,3256,11133,9153,0
2021.1.22,3299,3968,9976,13236,0
2021.1.23,2974,2993,5529,2194,1
2021.1.24,3208,3605,5653,5151,1
2021.1.25,1939,2170,7655,6430,0
2021.1.26,3251,2666,8660,10572,0
2021.1.27,2776,2815,8710,12705,0
2021.1.28,3711,3054,11062,9545,0
2021.1.29,3245,3802,9746,13671,0
2021.1.30,3081,2918,5464,2145,1
2021.1.31,3569,3880,5737,5457,1
2021.2.1,2226,1285,7284,4195,0
2021.2.2,2606,2124,7552,6815,0
2021.2.3,2417,2771,8138,8245,0
2021.2.4,3148,2436,9099,6237,0
2021.2.5,3509,4060,8607,8987,0
2021.2.6,2941,2757,5332,2065,1
2021.2.7,3748,2678,5311,4983,1
2021.2.8,2296,1510,7703,4883,0
2021.2.9,2986,2408,8149,7014,0
2021.2.10,2621,2675,7641,8354,0
2021.2.11,3119,2109,9139,5817,2
2021.2.12,2728,2094,7775,7852,2
2021.2.13,2750,1798,4873,2074,2
2021.2.14,3408,2034,5099,4814,2
2021.2.15,2451,1245,7436,4990,0
2021.2.16,2709,2779,7199,7060,0
2021.2.17,2371,3146,7662,7852,0
2021.2.18,3495,3070,9399,6008,0
2021.2.19,3945,5307,9500,9642,0
2021.2.20,3103,3531,5294,2235,1
2021.2.21,4136,4531,5635,5682,1
2021.2.22,2435,1752,7637,5219,0
2021.2.23,3552,2807,7814,7129,0
2021.2.24,2210,3473,8020,8267,0
2021.2.25,3029,2807,9592,6347,0
2021.2.26,4197,4941,8960,9405,0
2021.2.27,3386,3444,5366,2037,1
2021.2.28,3822,4626,5691,5370,1
2021.3.1,2441,1552,7710,4650,1
2021.3.2,2744,2233,3799,4399,0
2021.3.3,2554,2713,3478,5294,0
2021.3.4,3614,3577,4617,4764,0
2021.3.5,3585,4018,4342,6461,0
2021.3.6,3042,3016,5561,2194,1
2021.3.7,2958,3277,5364,4851,1
2021.3.8,1815,1414,3701,3233,0
2021.3.9,2682,3094,3812,4664,0
2021.3.10,2145,3569,3439,5445,0
2021.3.11,3486,2622,4637,4419,0
2021.3.12,3917,3892,4612,6520,0
2021.3.13,3088,3577,5730,2497,1
2021.3.14,2945,3014,5236,4927,1
2021.3.15,2099,1536,3779,3356,0
2021.3.16,2742,2271,3775,4237,0
2021.3.17,2369,3406,3346,5350,0
2021.3.18,3834,3394,4530,4965,0
2021.3.19,3669,4720,4700,6734,0
2021.3.20,2916,3257,5664,2277,1
2021.3.21,3185,3216,5764,4962,1
2021.3.22,1656,1372,3554,3528,0
2021.3.23,2248,2150,3607,4104,0
2021.3.24,2361,3368,3501,5283,0
2021.3.25,4044,3529,4792,5044,0
2021.3.26,3892,4638,4415,6844,0
2021.3.27,3397,3362,5696,2396,1
2021.3.28,3145,3705,5692,5109,1
2021.3.29,1669,1498,3610,3349,0
2021.3.30,2546,2740,3760,4403,0
2021.3.31,2805,4579,3630,5653,0
2021.4.1,4285,2777,10768,2705,0
2021.4.2,3936,4639,8873,4182,0
2021.4.3,2593,2799,5208,2427,1
2021.4.4,2735,3052,5624,4966,1
2021.4.5,1931,1801,6552,1036,0
2021.4.6,2537,2149,6731,1856,0
2021.4.7,2270,3915,7748,3099,0
2021.4.8,3277,2406,10481,2567,0
2021.4.9,3598,4889,8760,4143,0
2021.4.10,3088,3114,5229,2498,1
2021.4.11,3272,3070,5782,5064,1
2021.4.12,2958,1930,6665,930,0
2021.4.13,2300,2438,6135,1934,0
2021.4.14,2511,3326,7624,2843,0
2021.4.15,3869,3021,10616,2682,0
2021.4.16,3814,3638,9057,4010,0
2021.4.17,2737,2937,5452,2481,1
2021.4.18,3191,3238,5864,5315,1
2021.4.19,1374,1165,5659,892,0
2021.4.20,2476,2232,6437,1890,0
2021.4.21,2315,3642,7781,3047,0
2021.4.22,3360,2457,10762,2757,0
2021.4.23,3707,4126,8965,4216,0
2021.4.24,3019,2432,6479,1740,1
2021.4.25,3346,3459,5657,5394,1
2021.4.26,1864,1394,6387,873,0
2021.4.27,2503,2276,6286,1927,0
2021.4.28,2552,3604,7942,2949,0
2021.4.29,4581,3638,10521,2862,0
2021.4.30,4196,4088,9163,4114,0
2021.5.1,3487,2375,6607,1788,1
2021.5.2,3396,3154,5471,5459,1
2021.5.3,2400,1509,4636,1798,0
2021.5.4,2745,2222,3806,2020,0
2021.5.5,2449,3451,7919,3035,1
2021.5.6,3893,2677,7227,2458,0
2021.5.7,3940,3888,7171,5719,0
2021.5.8,3551,2293,6951,1805,1
2021.5.9,3523,3074,5547,5211,1
2021.5.10,2288,1602,4728,1815,0
2021.5.11,2719,2655,4051,1971,0
2021.5.12,2802,3434,4844,2236,0
2021.5.13,4083,2832,7582,2599,0
2021.5.14,3769,3812,7332,5579,0
2021.5.15,3813,3061,7358,1931,1
2021.5.16,3723,3560,5579,5603,1
2021.5.17,2714,1677,5009,1812,0
2021.5.18,3097,2592,4055,1947,0
2021.5.19,3246,3928,5172,2462,1
2021.5.20,4309,2716,7171,2583,0
2021.5.21,4499,3818,7530,5578,0
2021.5.22,4459,2793,7147,1933,1
2021.5.23,3479,2649,5490,4944,1
2021.5.24,2442,1579,4660,1867,0
2021.5.25,3207,2475,3975,1934,0
2021.5.26,3076,3755,5019,2330,0
2021.5.27,4482,3286,7234,2508,0
2021.5.28,4860,4952,7780,5558,0
2021.5.29,4871,3170,7470,1847,1
2021.5.30,4309,3445,5768,5344,1
2021.5.31,3595,2082,5030,2068,0
2021.6.1,3358,2858,4194,4155,0
2021.6.2,3465,3626,4905,3921,0
2021.6.3,4849,2870,6629,4375,0
2021.6.4,4415,4353,6143,5676,0
2021.6.5,4997,3262,6957,1950,1
2021.6.6,4101,3197,5558,4758,1
2021.6.7,3323,2311,4504,2777,0
2021.6.8,4023,3529,4654,4538,0
2021.6.9,3257,3964,4682,4030,0
2021.6.10,5675,3744,6827,4435,0
2021.6.11,5921,5685,6642,5859,0
2021.6.12,5032,4060,7210,1961,1
2021.6.13,4434,3647,5827,5068,1
2021.6.14,3384,2213,4460,2580,0
2021.6.15,3643,3105,4453,4012,0
2021.6.16,3686,4737,4952,4272,0
2021.6.17,4832,3257,6358,4223,0
2021.6.18,5487,5371,6492,5683,0
2021.6.19,5065,4542,7486,2048,1
2021.6.20,4290,3738,5914,5143,1
2021.6.21,3513,2617,4735,2889,0
2021.6.22,3566,3579,4568,4262,0
2021.6.23,3149,4466,4510,4110,0
2021.6.24,5006,4048,6567,4557,0
2021.6.25,5537,5901,6702,5954,0
2021.6.26,4554,4490,7432,2036,1
2021.6.27,4460,4744,5956,5298,1
2021.6.28,3528,3422,4764,2813,0
2021.6.29,3434,4013,4304,4015,0
2021.6.30,3578,6132,4876,4313,0
2021.7.1,5482,4541,5935,5257,0
2021.7.2,5912,5528,5615,6197,0
2021.7.3,5626,3940,7093,1804,1
2021.7.4,4834,4060,5956,5053,1
2021.7.5,3281,3049,3933,3743,0
2021.7.6,4529,4160,3724,5150,0
2021.7.7,4260,5327,4200,4689,0
2021.7.8,5945,4009,5927,4762,0
2021.7.9,5524,5232,5459,6070,0
2021.7.10,4803,4142,7033,1858,1
2021.7.11,5074,4063,6144,5159,1
2021.7.12,3171,3061,3987,3743,0
2021.7.13,4240,3455,3934,4875,0
2021.7.14,3974,5490,4186,4835,0
2021.7.15,6009,4996,6433,4927,0
2021.7.16,6292,5892,5802,6454,0
2021.7.17,5121,4403,7438,1993,1
2021.7.18,4347,4186,5891,4982,1
2021.7.19,3136,3019,4112,3578,0
2021.7.20,3593,3712,3689,4947,0
2021.7.21,3691,5138,4001,4457,0
2021.7.22,5193,3656,6066,4582,0
2021.7.23,4897,6161,5697,6472,0
2021.7.24,5020,5259,7443,2031,1
2021.7.25,4852,4698,6002,5030,1
2021.7.26,3394,3599,4519,3474,0
2021.7.27,3992,4163,3622,5274,0
2021.7.28,3959,5848,4054,4476,0
2021.7.29,5906,4570,6250,4929,0
2021.7.30,5883,6935,5604,6332,0
2021.7.31,5814,5944,7853,1993,1
2021.8.1,5018,5061,5628,4900,1
2021.8.2,3626,3940,3144,3353,0
2021.8.3,4218,5273,3133,3636,0
2021.8.4,4362,6329,2731,4616,0
2021.8.5,5640,4947,5225,5058,0
2021.8.6,6563,7515,4873,4951,0
2021.8.7,5806,5887,7564,1981,1
2021.8.8,5082,5330,5835,4966,1
2021.8.9,3681,4046,3001,3375,0
2021.8.10,4956,5412,3196,3572,0
2021.8.11,4646,6716,2779,4749,0
2021.8.12,6548,5309,5151,5178,0
2021.8.13,7397,8154,5241,5003,0
2021.8.14,5466,6562,6976,1975,1
2021.8.15,4863,5749,5542,4678,1
2021.8.16,4236,4683,3536,3600,1
2021.8.17,5299,6214,3260,3733,0
2021.8.18,4557,7136,2834,4923,0
2021.8.19,6820,5985,5387,4830,0
2021.8.20,6273,8777,5037,5222,0
2021.8.21,5054,6456,7664,2052,1
2021.8.22,4409,5913,5670,5008,1
2021.8.23,3557,4554,3212,3554,0
2021.8.24,4257,5576,3208,3663,0
2021.8.25,4088,6525,2851,4585,0
2021.8.26,5333,5616,4791,5528,0
2021.8.27,6563,8668,5071,5191,0
2021.8.28,5138,6059,7531,1972,1
2021.8.29,4616,5748,5986,5018,1
2021.8.30,3230,3914,3091,3434,0
2021.8.31,4598,4797,3155,3483,0
2021.9.1,4424,7453,3131,5086,0
2021.9.2,5904,4743,4762,4441,0
2021.9.3,6528,7369,4607,6716,0
2021.9.4,5070,4111,7590,1760,1
2021.9.5,4530,5059,5601,5164,1
2021.9.6,3446,3189,2018,2147,0
2021.9.7,3954,4191,2934,3863,0
2021.9.8,3897,5246,3007,4745,0
2021.9.9,5786,4244,4945,4912,0
2021.9.10,6257,7707,4800,7135,0
2021.9.11,5008,4437,7631,1904,1
2021.9.12,4361,5288,5331,5228,1
2021.9.13,2947,3181,2093,2195,0
2021.9.14,3669,4060,2876,3726,0
2021.9.15,4700,6798,3222,5071,0
2021.9.16,6417,4908,4863,4593,0
2021.9.17,6475,7672,4699,6732,0
2021.9.18,4988,5231,7685,2002,3
2021.9.19,4229,4988,5423,5379,3
2021.9.20,3477,2667,2207,2135,3
2021.9.21,3538,2529,2802,3141,3
2021.9.22,3161,3498,2644,4688,3
2021.9.23,5271,2898,4366,4231,0
2021.9.24,6096,6080,4636,6794,0
2021.9.25,5103,3989,7674,1806,1
2021.9.26,4951,5250,5670,5341,1
2021.9.27,4228,3266,2112,2283,0
2021.9.28,3919,3766,2845,3509,0
2021.9.29,4180,5566,3211,4815,0
2021.9.30,6160,5424,4878,4969,0
2021.10.1,6139,6856,3959,5416,0
2021.10.2,5488,4854,7861,1877,1
2021.10.3,4777,5095,5227,5090,1
2021.10.4,3848,3362,2170,2445,1
2021.10.5,4175,3511,2952,3999,0
2021.10.6,3938,5010,2412,5145,0
2021.10.7,5563,4305,4132,4922,0
2021.10.8,5700,7486,3930,6321,0
2021.10.9,5277,4228,3381,3199,1
2021.10.10,4738,5198,5514,5471,1
2021.10.11,3857,2883,2129,2111,1
2021.10.12,4183,3617,2986,3975,0
2021.10.13,3889,4809,2544,5312,0
2021.10.14,6082,4825,4386,5104,0
2021.10.15,6095,7121,4219,5757,0
2021.10.16,5578,4499,3264,3572,1
2021.10.17,5218,5351,5261,5122,1
2021.10.18,3742,3785,2740,2161,0
2021.10.19,4169,3914,2945,3957,0
2021.10.20,3775,5163,2496,5093,0
2021.10.21,5383,4704,4202,5114,0
2021.10.22,5923,6553,4213,5578,0
2021.10.23,5203,5034,3236,3514,1
2021.10.24,4767,5830,5535,5013,1
2021.10.25,3447,3915,2731,2311,0
2021.10.26,4120,4514,3036,3982,0
2021.10.27,3870,5955,2564,5361,0
2021.10.28,6033,4733,4340,4942,0
2021.10.29,6217,7353,4261,5870,0
2021.10.30,5767,5524,3250,3736,1
2021.10.31,5566,6679,5692,5399,1
2021.11.1,3785,4067,2349,2782,0
2021.11.2,4275,4430,3074,3925,0
2021.11.3,4097,6033,3008,4380,0
2021.11.4,5970,4930,4200,5589,0
2021.11.5,5917,8777,3698,5412,0
2021.11.6,5643,4962,3262,3627,1
2021.11.7,5825,7260,6180,5899,1
2021.11.8,3805,3910,2434,2875,0
2021.11.9,4475,4077,3272,3729,0
2021.11.10,4242,6296,3055,4634,0
2021.11.11,6108,6507,4188,6074,0
2021.11.12,6617,8081,3807,5107,0
2021.11.13,7585,6224,3639,3953,1
2021.11.14,6097,7618,5977,5740,1
2021.11.15,4634,4599,2641,2944,0
2021.11.16,5088,5517,3136,3755,0
2021.11.17,4537,7718,2899,4688,0
2021.11.18,6631,6767,4256,5910,0
2021.11.19,7390,9052,3754,5152,0
2021.11.20,7928,6700,3497,4045,1
2021.11.21,7448,7537,6181,5613,1
2021.11.22,4946,4643,2575,2932,0
2021.11.23,5274,5477,3366,3822,0
2021.11.24,5382,7864,2988,4780,0
2021.11.25,7725,7333,4553,6110,0
2021.11.26,7697,9927,3928,5171,0
2021.11.27,7488,7218,3429,4193,1
2021.11.28,7149,9453,6242,5894,1
2021.11.29,5355,5315,2615,2965,0
2021.11.30,6282,6844,3256,4060,0
2021.12.1,6383,8115,3250,4287,0
2021.12.2,9183,6953,4362,5488,0
2021.12.3,7541,8674,4192,4654,0
2021.12.4,8428,5611,3507,4032,1
2021.12.5,7718,6678,6270,5742,1
2021.12.6,5358,4464,3296,3230,0
2021.12.7,5618,5626,3709,4252,0
2021.12.8,5424,6206,3004,3953,0
2021.12.9,7808,6348,4323,5093,0
2021.12.10,7285,8908,4198,4625,0
2021.12.11,6800,5284,3305,3730,1
2021.12.12,6963,7364,6155,5968,1
2021.12.13,5133,4501,3266,3102,0
2021.12.14,5126,6037,3739,3980,0
2021.12.15,4808,8741,3015,4312,0
2021.12.16,7212,7696,4429,5325,0
2021.12.17,8458,10775,4116,4773,0
2021.12.18,8503,6477,3587,3832,1
2021.12.19,7817,7967,6737,6015,1
2021.12.20,5343,5907,3178,3059,0
2021.12.21,5786,7383,3843,4060,0
2021.12.22,5270,8982,2996,4153,0
2021.12.23,7579,7988,4456,5355,0
2021.12.24,6564,8253,4104,4351,0
2021.12.25,5464,6047,4814,4668,1
2021.12.26,5671,6349,6595,5774,1
2021.12.27,5086,5060,3806,2882,0
2021.12.28,4499,6573,3839,4118,0
2021.12.29,4560,8809,3054,4342,0
2021.12.30,6572,6799,4417,5034,0
2021.12.31,5720,7719,3793,4203,0
2022.1.1,4316,4777,3097,4567,1
2022.1.2,4111,6375,4920,5472,1
2022.1.3,3463,5393,2602,3699,0
2022.1.4,4793,6261,3531,4394,0
2022.1.5,4632,7986,3476,5338,0
2022.1.6,6741,7995,4337,5794,0
2022.1.7,6826,9078,3843,5690,0
2022.1.8,6154,7622,3193,5080,1
2022.1.9,5777,7146,5160,5328,1
2022.1.10,4722,5580,2831,3601,0
2022.1.11,5343,6382,3494,4126,0
2022.1.12,4855,7511,3554,5428,0
2022.1.13,6270,7349,4509,5575,0
2022.1.14,6755,8401,3707,5771,0
2022.1.15,6085,6706,3157,4939,1
2022.1.16,5712,6272,5182,5201,1
2022.1.17,4299,4612,2538,3729,0
2022.1.18,4677,5462,3297,3944,0
2022.1.19,4914,5724,3256,5317,0
2022.1.20,6589,6516,4598,5565,0
2022.1.21,6553,7188,3620,5885,0
2022.1.22,5284,6640,3110,5207,1
2022.1.23,5533,5429,5175,5226,1
2022.1.24,3750,3825,2574,3763,0
2022.1.25,3771,4771,2968,3607,0
2022.1.26,4536,5575,3037,5135,0
2022.1.27,6439,6076,4341,5180,0
2022.1.28,6661,7237,3703,5797,0
2022.1.29,5657,5612,3245,4701,2
2022.1.30,4795,5387,4764,5482,2
2022.1.31,3401,2926,2476,3328,2
2022.2.1,3057,2274,2671,3109,2
2022.2.2,3064,3082,2174,4284,2
2022.2.3,4755,3812,3377,2806,0
2022.2.4,6020,5130,3699,4198,0
2022.2.5,5592,4965,2829,4604,1
2022.2.6,6016,5259,4904,5360,1
2022.2.7,4464,3759,2690,2379,0
2022.2.8,4964,4070,2837,2177,0
2022.2.9,5575,6124,2401,3570,0
2022.2.10,7751,6146,3872,3441,0
2022.2.11,7910,7428,4111,4787,0
2022.2.12,6854,5170,3130,4768,1
2022.2.13,7405,5485,5154,5559,1
2022.2.14,4774,3651,2666,2366,0
2022.2.15,5503,4608,2822,2337,0
2022.2.16,6366,6204,2627,3655,0
2022.2.17,8036,5670,3929,3413,0
2022.2.18,8268,7185,4120,4925,0
2022.2.19,6823,4793,2920,4675,1
2022.2.20,7306,5478,5180,5481,1
2022.2.21,5244,3633,2640,2248,0
2022.2.22,5542,4871,3014,2469,0
2022.2.23,5934,6161,2581,3529,0
2022.2.24,7503,5668,3863,3178,0
2022.2.25,8281,8101,4166,5142,0
2022.2.26,7636,6375,3302,5174,1
2022.2.27,7169,6111,4951,5520,1
2022.2.28,5184,4379,2511,2108,0
2022.3.1,6185,4865,2771,2399,1
2022.3.2,6568,6403,2889,3641,0
2022.3.3,7253,5325,4004,4302,0
2022.3.4,8453,8251,4581,5004,0
2022.3.5,6907,6426,2920,4811,1
2022.3.6,7073,6329,5169,5429,1
2022.3.7,4672,4335,2049,2208,0
2022.3.8,5178,4693,2955,2572,0
2022.3.9,5784,6770,2760,3351,1
2022.3.10,6981,6052,4176,4616,0
2022.3.11,7395,7306,4294,4636,0
2022.3.12,6489,6176,3017,4884,1
2022.3.13,6324,6714,5193,5496,1
2022.3.14,4505,4977,2016,2285,0
2022.3.15,4449,4895,2905,2495,0
2022.3.16,5739,7658,2799,3577,0
2022.3.17,7185,6815,4291,4687,0
